start, end, subpop
90046297.0, 90056525.0, 0.5705
90056525.0, 90057371.0, 0.5705
90057371.0, 90068584.0, 0.5705
90068584.0, 90074241.0, 0.5695
90074241.0, 90078191.0, 0.5025
90078191.0, 90088183.0, 0.5015
90088183.0, 90088585.0, 0.502
90088585.0, 90089961.0, 0.5025
90089961.0, 90096126.0, 0.5045
90096126.0, 90096834.0, 0.508
90096834.0, 90111623.0, 0.5095
90111623.0, 90132079.0, 0.5095
90132079.0, 90149209.0, 0.509
90149209.0, 90155384.0, 0.509
90155384.0, 90158241.0, 0.509
90158241.0, 90159499.0, 0.509
90159499.0, 90160740.0, 0.509
90160740.0, 90163033.0, 0.509
90163033.0, 90166452.0, 0.532
90166452.0, 90167714.0, 0.532
90167714.0, 90170187.0, 0.5335
90170187.0, 90170489.0, 0.5375
90170489.0, 90174901.0, 0.5375
90174901.0, 90181395.0, 0.5375
90181395.0, 90181681.0, 0.5375
90181681.0, 90187433.0, 0.5375
90187433.0, 90191034.0, 0.5375
90191034.0, 90201052.0, 0.5365
90201052.0, 90239897.0, 0.5365
90239897.0, 90241480.0, 0.5365
90241480.0, 90246689.0, 0.5365
90246689.0, 90247372.0, 0.5365
90247372.0, 90251123.0, 0.5335
90251123.0, 90252033.0, 0.5335
90252033.0, 90257464.0, 0.53
90257464.0, 90265948.0, 0.53
90265948.0, 90278928.0, 0.57
90278928.0, 90290875.0, 0.565
90290875.0, 90293918.0, 0.565
90293918.0, 90298838.0, 0.565
90298838.0, 90300630.0, 0.565
90300630.0, 90305006.0, 0.5635
90305006.0, 90308182.0, 0.5635
90308182.0, 90317997.0, 0.5635
90317997.0, 90318558.0, 0.5635
90318558.0, 90321926.0, 0.564
90321926.0, 90328878.0, 0.564
90328878.0, 90332454.0, 0.588
90332454.0, 90341052.0, 0.587
90341052.0, 90341315.0, 0.612
90341315.0, 90348557.0, 0.612
90348557.0, 90349726.0, 0.612
90349726.0, 90351053.0, 0.611
90351053.0, 90356091.0, 0.616
90356091.0, 90369934.0, 0.615
90369934.0, 90385801.0, 0.6125
90385801.0, 90391114.0, 0.6125
90391114.0, 90392206.0, 0.612
90392206.0, 90392557.0, 0.612
90392557.0, 90394901.0, 0.612
90394901.0, 90396092.0, 0.6125
90396092.0, 90399711.0, 0.6125
90399711.0, 90404606.0, 0.613
90404606.0, 90412693.0, 0.613
90412693.0, 90414130.0, 0.6125
90414130.0, 90415434.0, 0.632
90415434.0, 90421960.0, 0.632
90421960.0, 90424868.0, 0.6295
90424868.0, 90428193.0, 0.6295
90428193.0, 90429747.0, 0.6235
90429747.0, 90450397.0, 0.6235
90450397.0, 90450429.0, 0.626
90450429.0, 90451131.0, 0.626
90451131.0, 90457301.0, 0.6255
90457301.0, 90459895.0, 0.6255
90459895.0, 90469570.0, 0.6255
90469570.0, 90472405.0, 0.6255
90472405.0, 90476058.0, 0.6255
90476058.0, 90478550.0, 0.6255
90478550.0, 90478779.0, 0.61
90478779.0, 90482956.0, 0.6105
90482956.0, 90486779.0, 0.6105
90486779.0, 90491402.0, 0.6105
90491402.0, 90495105.0, 0.624
90495105.0, 90502304.0, 0.625
90502304.0, 90504011.0, 0.608
90504011.0, 90506569.0, 0.605
90506569.0, 90514296.0, 0.6045
90514296.0, 90514799.0, 0.5995
90514799.0, 90521764.0, 0.6
90521764.0, 90522201.0, 0.6
90522201.0, 90527401.0, 0.6
90527401.0, 90530304.0, 0.601
90530304.0, 90530640.0, 0.601
90530640.0, 90535363.0, 0.5715
90535363.0, 90545527.0, 0.5715
90545527.0, 90545961.0, 0.5715
90545961.0, 90547882.0, 0.57
90547882.0, 90561580.0, 0.57
90561580.0, 90563597.0, 0.5695
90563597.0, 90564375.0, 0.5625
90564375.0, 90565811.0, 0.5625
90565811.0, 90572327.0, 0.5625
90572327.0, 90573057.0, 0.613
90573057.0, 90574146.0, 0.613
90574146.0, 90575570.0, 0.613
90575570.0, 90582603.0, 0.5935
90582603.0, 90583152.0, 0.5935
90583152.0, 90584101.0, 0.5935
90584101.0, 90584535.0, 0.5925
90584535.0, 90584628.0, 0.5925
90584628.0, 90585396.0, 0.5925
90585396.0, 90587896.0, 0.5835
90587896.0, 90592247.0, 0.5835
90592247.0, 90595114.0, 0.584
90595114.0, 90597925.0, 0.584
90597925.0, 90599349.0, 0.626
90599349.0, 90599707.0, 0.626
90599707.0, 90599740.0, 0.628
90599740.0, 90603024.0, 0.623
90603024.0, 90604569.0, 0.629
90604569.0, 90610815.0, 0.66
90610815.0, 90619743.0, 0.6615
90619743.0, 90630765.0, 0.6615
90630765.0, 90656641.0, 0.6615
90656641.0, 90657806.0, 0.6615
90657806.0, 90658873.0, 0.6615
90658873.0, 90660504.0, 0.616
90660504.0, 90677029.0, 0.6355
90677029.0, 90693503.0, 0.6355
90693503.0, 90697161.0, 0.6355
90697161.0, 90713695.0, 0.635
90713695.0, 90723380.0, 0.644
90723380.0, 90723868.0, 0.643
90723868.0, 90724834.0, 0.6465
90724834.0, 90725324.0, 0.6465
90725324.0, 90728365.0, 0.6465
90728365.0, 90730018.0, 0.65
90730018.0, 90730110.0, 0.645
90730110.0, 90730903.0, 0.645
90730903.0, 90731699.0, 0.645
90731699.0, 90735307.0, 0.645
90735307.0, 90738174.0, 0.6415
90738174.0, 90753594.0, 0.6415
90753594.0, 90759684.0, 0.6415
90759684.0, 90765571.0, 0.6415
90765571.0, 90768323.0, 0.643
90768323.0, 90770882.0, 0.643
90770882.0, 90775897.0, 0.6415
90775897.0, 90776529.0, 0.6415
90776529.0, 90781536.0, 0.6415
90781536.0, 90796116.0, 0.643
90796116.0, 90797613.0, 0.643
90797613.0, 90799833.0, 0.643
90799833.0, 90807812.0, 0.6405
90807812.0, 90812765.0, 0.6405
90812765.0, 90813975.0, 0.64
90813975.0, 90815308.0, 0.64
90815308.0, 90816936.0, 0.6405
90816936.0, 90823165.0, 0.641
90823165.0, 90823292.0, 0.611
90823292.0, 90830251.0, 0.611
90830251.0, 90835052.0, 0.611
90835052.0, 90838164.0, 0.611
90838164.0, 90838327.0, 0.613
90838327.0, 90845385.0, 0.613
90845385.0, 90846275.0, 0.6125
90846275.0, 90846414.0, 0.613
90846414.0, 90848330.0, 0.586
90848330.0, 90850147.0, 0.586
90850147.0, 90852333.0, 0.5855
90852333.0, 90854362.0, 0.5855
90854362.0, 90854603.0, 0.5855
90854603.0, 90869261.0, 0.5895
90869261.0, 90873995.0, 0.5905
90873995.0, 90880971.0, 0.5905
90880971.0, 90884829.0, 0.5755
90884829.0, 90886046.0, 0.586
90886046.0, 90887153.0, 0.5855
90887153.0, 90888208.0, 0.5855
90888208.0, 90893826.0, 0.5855
90893826.0, 90897521.0, 0.5855
90897521.0, 90898707.0, 0.5855
90898707.0, 90898993.0, 0.5845
90898993.0, 90909650.0, 0.588
90909650.0, 90909766.0, 0.6025
90909766.0, 90932257.0, 0.6025
90932257.0, 90939527.0, 0.6025
90939527.0, 90942092.0, 0.579
90942092.0, 90945151.0, 0.579
90945151.0, 90962580.0, 0.579
90962580.0, 90962685.0, 0.5785
90962685.0, 90968821.0, 0.5785
90968821.0, 90974973.0, 0.578
90974973.0, 90978209.0, 0.5955
90978209.0, 90979821.0, 0.5955
90979821.0, 90984963.0, 0.596
90984963.0, 90990486.0, 0.6015
90990486.0, 90993894.0, 0.6005
90993894.0, 90997505.0, 0.6005
90997505.0, 91004518.0, 0.6025
91004518.0, 91007814.0, 0.602
91007814.0, 91011867.0, 0.602
91011867.0, 91019294.0, 0.603
91019294.0, 91023119.0, 0.603
91023119.0, 91033262.0, 0.598
91033262.0, 91038429.0, 0.598
91038429.0, 91042452.0, 0.598
91042452.0, 91043841.0, 0.598
91043841.0, 91078119.0, 0.5875
91078119.0, 91079325.0, 0.5885
91079325.0, 91092087.0, 0.5885
91092087.0, 91092776.0, 0.585
91092776.0, 91098110.0, 0.5825
91098110.0, 91099017.0, 0.5825
91099017.0, 91099316.0, 0.5825
91099316.0, 91103930.0, 0.578
91103930.0, 91114379.0, 0.5785
91114379.0, 91120423.0, 0.555
91120423.0, 91130914.0, 0.555
91130914.0, 91132469.0, 0.555
91132469.0, 91133273.0, 0.552
91133273.0, 91135161.0, 0.536
91135161.0, 91150715.0, 0.536
91150715.0, 91158309.0, 0.5325
91158309.0, 91167550.0, 0.5325
91167550.0, 91169550.0, 0.5325
91169550.0, 91171564.0, 0.534
91171564.0, 91179991.0, 0.534
91179991.0, 91181689.0, 0.535
91181689.0, 91185218.0, 0.535
91185218.0, 91189153.0, 0.5615
91189153.0, 91201356.0, 0.5615
91201356.0, 91209741.0, 0.571
91209741.0, 91212567.0, 0.571
91212567.0, 91230356.0, 0.571
91230356.0, 91236745.0, 0.572
91236745.0, 91238234.0, 0.572
91238234.0, 91239417.0, 0.534
91239417.0, 91243166.0, 0.5275
91243166.0, 91244092.0, 0.5275
91244092.0, 91245082.0, 0.5275
91245082.0, 91246898.0, 0.5265
91246898.0, 91251337.0, 0.5265
91251337.0, 91256317.0, 0.4935
91256317.0, 91260225.0, 0.4935
91260225.0, 91270503.0, 0.4935
91270503.0, 91272741.0, 0.4935
91272741.0, 91279693.0, 0.4935
91279693.0, 91279695.0, 0.483
91279695.0, 91296743.0, 0.4855
91296743.0, 91300023.0, 0.4845
91300023.0, 91303007.0, 0.487
91303007.0, 91306475.0, 0.4915
91306475.0, 91309495.0, 0.493
91309495.0, 91311066.0, 0.493
91311066.0, 91314303.0, 0.492
91314303.0, 91320832.0, 0.492
91320832.0, 91323035.0, 0.4945
91323035.0, 91330420.0, 0.493
91330420.0, 91333428.0, 0.4935
91333428.0, 91337311.0, 0.494
91337311.0, 91340592.0, 0.5395
91340592.0, 91349142.0, 0.5395
91349142.0, 91350149.0, 0.535
91350149.0, 91365505.0, 0.535
91365505.0, 91371692.0, 0.5345
91371692.0, 91377533.0, 0.5345
91377533.0, 91385698.0, 0.5345
91385698.0, 91387208.0, 0.5495
91387208.0, 91391430.0, 0.55
91391430.0, 91400231.0, 0.5505
91400231.0, 91405088.0, 0.5505
91405088.0, 91414071.0, 0.5505
91414071.0, 91420818.0, 0.548
91420818.0, 91421529.0, 0.548
91421529.0, 91424885.0, 0.5495
91424885.0, 91426915.0, 0.5495
91426915.0, 91431767.0, 0.5495
91431767.0, 91444217.0, 0.554
91444217.0, 91444218.0, 0.5545
91444218.0, 91448139.0, 0.561
91448139.0, 91449130.0, 0.5605
91449130.0, 91464112.0, 0.551
91464112.0, 91464703.0, 0.551
91464703.0, 91470334.0, 0.5555
91470334.0, 91470878.0, 0.5555
91470878.0, 91472517.0, 0.5555
91472517.0, 91475860.0, 0.575
91475860.0, 91478880.0, 0.586
91478880.0, 91480113.0, 0.601
91480113.0, 91483163.0, 0.601
91483163.0, 91488158.0, 0.601
91488158.0, 91489147.0, 0.601
91489147.0, 91492772.0, 0.599
91492772.0, 91495115.0, 0.599
91495115.0, 91503800.0, 0.599
91503800.0, 91504830.0, 0.599
91504830.0, 91532187.0, 0.599
91532187.0, 91535100.0, 0.594
91535100.0, 91535412.0, 0.5875
91535412.0, 91535776.0, 0.5795
91535776.0, 91540533.0, 0.5795
91540533.0, 91541153.0, 0.5795
91541153.0, 91544507.0, 0.5795
91544507.0, 91545805.0, 0.5795
91545805.0, 91547165.0, 0.5795
91547165.0, 91548773.0, 0.58
91548773.0, 91552441.0, 0.58
91552441.0, 91554941.0, 0.5795
91554941.0, 91555036.0, 0.5795
91555036.0, 91558797.0, 0.5795
91558797.0, 91562082.0, 0.58
91562082.0, 91570771.0, 0.5925
91570771.0, 91576902.0, 0.5465
91576902.0, 91580369.0, 0.547
91580369.0, 91580626.0, 0.547
91580626.0, 91584073.0, 0.547
91584073.0, 91592407.0, 0.5465
91592407.0, 91616428.0, 0.5465
91616428.0, 91618090.0, 0.546
91618090.0, 91620307.0, 0.545
91620307.0, 91620343.0, 0.545
91620343.0, 91621404.0, 0.545
91621404.0, 91634825.0, 0.5365
91634825.0, 91640526.0, 0.5365
91640526.0, 91670068.0, 0.5365
91670068.0, 91674136.0, 0.5365
91674136.0, 91686303.0, 0.5365
91686303.0, 91687531.0, 0.5365
91687531.0, 91690771.0, 0.536
91690771.0, 91705646.0, 0.548
91705646.0, 91706025.0, 0.553
91706025.0, 91709331.0, 0.56
91709331.0, 91717051.0, 0.56
91717051.0, 91736959.0, 0.56
91736959.0, 91739057.0, 0.58
91739057.0, 91740230.0, 0.58
91740230.0, 91743689.0, 0.58
91743689.0, 91766330.0, 0.58
91766330.0, 91778850.0, 0.5795
91778850.0, 91778969.0, 0.5795
91778969.0, 91784588.0, 0.5695
91784588.0, 91789512.0, 0.562
91789512.0, 91801466.0, 0.5615
91801466.0, 91802657.0, 0.5615
91802657.0, 91804402.0, 0.5615
91804402.0, 91813700.0, 0.556
91813700.0, 91817108.0, 0.556
91817108.0, 91819234.0, 0.539
91819234.0, 91820570.0, 0.5305
91820570.0, 91827475.0, 0.529
91827475.0, 91828223.0, 0.529
91828223.0, 91829584.0, 0.529
91829584.0, 91836074.0, 0.529
91836074.0, 91837191.0, 0.529
91837191.0, 91848143.0, 0.527
91848143.0, 91848621.0, 0.527
91848621.0, 91853425.0, 0.5295
91853425.0, 91855205.0, 0.53
91855205.0, 91855609.0, 0.5325
91855609.0, 91857688.0, 0.538
91857688.0, 91859774.0, 0.534
91859774.0, 91865798.0, 0.533
91865798.0, 91871395.0, 0.533
91871395.0, 91875894.0, 0.5325
91875894.0, 91878817.0, 0.5325
91878817.0, 91887700.0, 0.5325
91887700.0, 91889830.0, 0.532
91889830.0, 91890282.0, 0.532
91890282.0, 91903633.0, 0.532
91903633.0, 91910043.0, 0.532
91910043.0, 91919506.0, 0.532
91919506.0, 91919861.0, 0.534
91919861.0, 91921444.0, 0.533
91921444.0, 91932306.0, 0.5245
91932306.0, 91934307.0, 0.5245
91934307.0, 91941463.0, 0.5245
91941463.0, 91945580.0, 0.5245
91945580.0, 91958187.0, 0.522
91958187.0, 91958268.0, 0.522
91958268.0, 91961414.0, 0.522
91961414.0, 91964997.0, 0.5225
91964997.0, 91970504.0, 0.5215
91970504.0, 91977349.0, 0.5215
91977349.0, 91986478.0, 0.5215
91986478.0, 91991302.0, 0.5065
91991302.0, 92009291.0, 0.4955
92009291.0, 92014820.0, 0.4955
92014820.0, 92019426.0, 0.4795
92019426.0, 92022558.0, 0.4795
92022558.0, 92023053.0, 0.4795
92023053.0, 92024716.0, 0.473
92024716.0, 92036126.0, 0.473
92036126.0, 92047594.0, 0.463
92047594.0, 92075446.0, 0.443
92075446.0, 92093736.0, 0.443
92093736.0, 92097481.0, 0.4395
92097481.0, 92105052.0, 0.4395
92105052.0, 92106169.0, 0.448
92106169.0, 92108826.0, 0.447
92108826.0, 92119539.0, 0.4465
92119539.0, 92132628.0, 0.4465
92132628.0, 92132729.0, 0.447
92132729.0, 92144206.0, 0.447
92144206.0, 92149723.0, 0.447
92149723.0, 92154405.0, 0.4475
92154405.0, 92165129.0, 0.4475
92165129.0, 92171938.0, 0.4475
92171938.0, 92178985.0, 0.448
92178985.0, 92182547.0, 0.4495
92182547.0, 92184252.0, 0.4395
92184252.0, 92192382.0, 0.4395
92192382.0, 92196126.0, 0.4395
92196126.0, 92196937.0, 0.4285
92196937.0, 92198408.0, 0.4285
92198408.0, 92204869.0, 0.436
92204869.0, 92206224.0, 0.436
92206224.0, 92206917.0, 0.436
92206917.0, 92208288.0, 0.4355
92208288.0, 92213533.0, 0.435
92213533.0, 92221907.0, 0.4345
92221907.0, 92229295.0, 0.4345
92229295.0, 92235024.0, 0.435
92235024.0, 92241560.0, 0.445
92241560.0, 92242433.0, 0.4455
92242433.0, 92244897.0, 0.4355
92244897.0, 92250905.0, 0.4355
92250905.0, 92256903.0, 0.4355
92256903.0, 92257111.0, 0.4355
92257111.0, 92270868.0, 0.4655
92270868.0, 92271848.0, 0.4655
92271848.0, 92278677.0, 0.4655
92278677.0, 92287395.0, 0.4755
92287395.0, 92291730.0, 0.4755
92291730.0, 92314349.0, 0.491
92314349.0, 92315614.0, 0.491
92315614.0, 92320772.0, 0.4895
92320772.0, 92324147.0, 0.4895
92324147.0, 92324172.0, 0.4925
92324172.0, 92335471.0, 0.5065
92335471.0, 92349004.0, 0.506
92349004.0, 92350023.0, 0.503
92350023.0, 92351679.0, 0.506
92351679.0, 92370210.0, 0.51
92370210.0, 92370487.0, 0.5105
92370487.0, 92375426.0, 0.5105
92375426.0, 92381022.0, 0.5105
92381022.0, 92390518.0, 0.507
92390518.0, 92393957.0, 0.507
92393957.0, 92403872.0, 0.5035
92403872.0, 92405411.0, 0.503
92405411.0, 92413300.0, 0.493
92413300.0, 92413957.0, 0.493
92413957.0, 92418780.0, 0.4325
92418780.0, 92419741.0, 0.4325
92419741.0, 92420018.0, 0.4325
92420018.0, 92422442.0, 0.4375
92422442.0, 92430023.0, 0.4395
92430023.0, 92442378.0, 0.4395
92442378.0, 92446379.0, 0.4395
92446379.0, 92449809.0, 0.4395
92449809.0, 92453502.0, 0.428
92453502.0, 92453541.0, 0.428
92453541.0, 92458544.0, 0.4275
92458544.0, 92462362.0, 0.4275
92462362.0, 92464092.0, 0.4675
92464092.0, 92472459.0, 0.4675
92472459.0, 92478562.0, 0.468
92478562.0, 92486870.0, 0.468
92486870.0, 92490135.0, 0.468
92490135.0, 92499945.0, 0.4695
92499945.0, 92500476.0, 0.4695
92500476.0, 92501687.0, 0.469
92501687.0, 92503115.0, 0.469
92503115.0, 92508053.0, 0.469
92508053.0, 92510141.0, 0.469
92510141.0, 92510365.0, 0.469
92510365.0, 92519677.0, 0.477
92519677.0, 92521198.0, 0.477
92521198.0, 92536168.0, 0.477
92536168.0, 92562532.0, 0.477
92562532.0, 92567560.0, 0.479
92567560.0, 92569972.0, 0.479
92569972.0, 92570420.0, 0.479
92570420.0, 92572672.0, 0.479
92572672.0, 92576752.0, 0.479
92576752.0, 92577022.0, 0.4555
92577022.0, 92578583.0, 0.455
92578583.0, 92578977.0, 0.455
92578977.0, 92590110.0, 0.4425
92590110.0, 92594135.0, 0.439
92594135.0, 92599528.0, 0.4395
92599528.0, 92601148.0, 0.4325
92601148.0, 92601886.0, 0.4325
92601886.0, 92605833.0, 0.4325
92605833.0, 92613069.0, 0.4325
92613069.0, 92614839.0, 0.4325
92614839.0, 92615493.0, 0.4325
92615493.0, 92622492.0, 0.4285
92622492.0, 92628284.0, 0.4285
92628284.0, 92635692.0, 0.4285
92635692.0, 92641381.0, 0.4285
92641381.0, 92655676.0, 0.4285
92655676.0, 92656559.0, 0.429
92656559.0, 92658551.0, 0.429
92658551.0, 92667076.0, 0.429
92667076.0, 92669905.0, 0.4235
92669905.0, 92670223.0, 0.4235
92670223.0, 92672328.0, 0.4285
92672328.0, 92674612.0, 0.423
92674612.0, 92675336.0, 0.4395
92675336.0, 92682371.0, 0.472
92682371.0, 92684700.0, 0.4725
92684700.0, 92686122.0, 0.473
92686122.0, 92692368.0, 0.473
92692368.0, 92693058.0, 0.4655
92693058.0, 92695437.0, 0.466
92695437.0, 92706566.0, 0.467
92706566.0, 92709100.0, 0.467
92709100.0, 92729550.0, 0.467
92729550.0, 92739220.0, 0.5195
92739220.0, 92741420.0, 0.5195
92741420.0, 92742067.0, 0.5205
92742067.0, 92742976.0, 0.5205
92742976.0, 92751473.0, 0.5545
92751473.0, 92757518.0, 0.557
92757518.0, 92762470.0, 0.5665
92762470.0, 92764065.0, 0.5665
92764065.0, 92779929.0, 0.5665
92779929.0, 92792202.0, 0.5665
92792202.0, 92798822.0, 0.5665
92798822.0, 92801617.0, 0.5585
92801617.0, 92805452.0, 0.559
92805452.0, 92805782.0, 0.5635
92805782.0, 92809913.0, 0.566
92809913.0, 92812325.0, 0.566
92812325.0, 92820976.0, 0.566
92820976.0, 92837436.0, 0.5625
92837436.0, 92840131.0, 0.5625
92840131.0, 92842538.0, 0.5625
92842538.0, 92849156.0, 0.5625
92849156.0, 92855058.0, 0.5625
92855058.0, 92866772.0, 0.5625
92866772.0, 92871645.0, 0.564
92871645.0, 92871818.0, 0.564
92871818.0, 92871981.0, 0.564
92871981.0, 92876364.0, 0.5645
92876364.0, 92882463.0, 0.5645
92882463.0, 92886519.0, 0.5645
92886519.0, 92888673.0, 0.5705
92888673.0, 92891440.0, 0.5705
92891440.0, 92902939.0, 0.567
92902939.0, 92909639.0, 0.5645
92909639.0, 92925834.0, 0.5635
92925834.0, 92927478.0, 0.563
92927478.0, 92936907.0, 0.5625
92936907.0, 92938163.0, 0.5625
92938163.0, 92942767.0, 0.516
92942767.0, 92950523.0, 0.506
92950523.0, 92951741.0, 0.506
92951741.0, 92953900.0, 0.507
92953900.0, 92956147.0, 0.505
92956147.0, 92965099.0, 0.505
92965099.0, 92967688.0, 0.505
92967688.0, 92972764.0, 0.5045
92972764.0, 92980460.0, 0.498
92980460.0, 92982617.0, 0.4975
92982617.0, 92984346.0, 0.5035
92984346.0, 92989233.0, 0.504
92989233.0, 92996215.0, 0.504
92996215.0, 93003673.0, 0.504
93003673.0, 93007011.0, 0.505
93007011.0, 93008491.0, 0.5335
93008491.0, 93011806.0, 0.534
93011806.0, 93014618.0, 0.533
93014618.0, 93021080.0, 0.533
93021080.0, 93021152.0, 0.5345
93021152.0, 93026943.0, 0.5345
93026943.0, 93027986.0, 0.529
93027986.0, 93042841.0, 0.529
93042841.0, 93044632.0, 0.529
93044632.0, 93081073.0, 0.529
93081073.0, 93082764.0, 0.531
93082764.0, 93092089.0, 0.531
93092089.0, 93105911.0, 0.5315
93105911.0, 93106433.0, 0.5315
93106433.0, 93111787.0, 0.5315
93111787.0, 93115936.0, 0.5315
93115936.0, 93116330.0, 0.5315
93116330.0, 93118943.0, 0.5315
93118943.0, 93126401.0, 0.5315
93126401.0, 93128607.0, 0.531
93128607.0, 93128722.0, 0.5345
93128722.0, 93130196.0, 0.5345
93130196.0, 93134432.0, 0.534
93134432.0, 93146466.0, 0.5345
93146466.0, 93147440.0, 0.5345
93147440.0, 93147672.0, 0.5345
93147672.0, 93151991.0, 0.5065
93151991.0, 93169166.0, 0.472
93169166.0, 93184385.0, 0.472
93184385.0, 93187840.0, 0.4735
93187840.0, 93189192.0, 0.4735
93189192.0, 93197062.0, 0.4735
93197062.0, 93205871.0, 0.4745
93205871.0, 93218521.0, 0.4745
93218521.0, 93231675.0, 0.4745
93231675.0, 93239831.0, 0.4745
93239831.0, 93240623.0, 0.4745
93240623.0, 93243675.0, 0.4745
93243675.0, 93245582.0, 0.4745
93245582.0, 93253984.0, 0.4745
93253984.0, 93259547.0, 0.473
93259547.0, 93262392.0, 0.465
93262392.0, 93264073.0, 0.421
93264073.0, 93265319.0, 0.4215
93265319.0, 93266071.0, 0.4215
93266071.0, 93267182.0, 0.399
93267182.0, 93267229.0, 0.3715
93267229.0, 93276684.0, 0.374
93276684.0, 93279759.0, 0.3895
93279759.0, 93285311.0, 0.3895
93285311.0, 93285850.0, 0.3895
93285850.0, 93294816.0, 0.3895
93294816.0, 93295299.0, 0.3895
93295299.0, 93296955.0, 0.4335
93296955.0, 93299572.0, 0.4335
93299572.0, 93304962.0, 0.4335
93304962.0, 93305598.0, 0.4335
93305598.0, 93311875.0, 0.4335
93311875.0, 93317048.0, 0.4345
93317048.0, 93321586.0, 0.4345
93321586.0, 93322639.0, 0.4415
93322639.0, 93332447.0, 0.4415
93332447.0, 93332595.0, 0.4445
93332595.0, 93336713.0, 0.443
93336713.0, 93341186.0, 0.43
93341186.0, 93351763.0, 0.4335
93351763.0, 93352973.0, 0.4245
93352973.0, 93373866.0, 0.432
93373866.0, 93376063.0, 0.4315
93376063.0, 93379734.0, 0.432
93379734.0, 93385764.0, 0.432
93385764.0, 93389287.0, 0.434
93389287.0, 93391239.0, 0.4305
93391239.0, 93399775.0, 0.43
93399775.0, 93405993.0, 0.479
93405993.0, 93406502.0, 0.479
93406502.0, 93409504.0, 0.479
93409504.0, 93422412.0, 0.479
93422412.0, 93423086.0, 0.479
93423086.0, 93424556.0, 0.477
93424556.0, 93424679.0, 0.4635
93424679.0, 93427613.0, 0.4635
93427613.0, 93435234.0, 0.464
93435234.0, 93442655.0, 0.464
93442655.0, 93462319.0, 0.464
93462319.0, 93469105.0, 0.464
93469105.0, 93474637.0, 0.464
93474637.0, 93476588.0, 0.464
93476588.0, 93488510.0, 0.4625
93488510.0, 93491429.0, 0.4625
93491429.0, 93494938.0, 0.4625
93494938.0, 93505897.0, 0.4615
93505897.0, 93512691.0, 0.4615
93512691.0, 93517879.0, 0.4615
93517879.0, 93526949.0, 0.4615
93526949.0, 93527657.0, 0.4665
93527657.0, 93529166.0, 0.4425
93529166.0, 93533589.0, 0.4505
93533589.0, 93535526.0, 0.4505
93535526.0, 93546876.0, 0.45
93546876.0, 93549905.0, 0.45
93549905.0, 93555017.0, 0.45
93555017.0, 93555382.0, 0.4475
93555382.0, 93557717.0, 0.4415
93557717.0, 93558151.0, 0.4255
93558151.0, 93568808.0, 0.4255
93568808.0, 93570869.0, 0.426
93570869.0, 93590195.0, 0.426
93590195.0, 93591332.0, 0.437
93591332.0, 93594775.0, 0.437
93594775.0, 93599711.0, 0.434
93599711.0, 93610552.0, 0.434
93610552.0, 93627789.0, 0.434
93627789.0, 93635852.0, 0.434
93635852.0, 93635855.0, 0.4335
93635855.0, 93638597.0, 0.453
93638597.0, 93655265.0, 0.477
93655265.0, 93656786.0, 0.477
93656786.0, 93668962.0, 0.477
93668962.0, 93672808.0, 0.4775
93672808.0, 93682118.0, 0.488
93682118.0, 93682959.0, 0.4975
93682959.0, 93683970.0, 0.487
93683970.0, 93692405.0, 0.487
93692405.0, 93692420.0, 0.498
93692420.0, 93698361.0, 0.498
93698361.0, 93709124.0, 0.5175
93709124.0, 93713772.0, 0.5175
93713772.0, 93717455.0, 0.5175
93717455.0, 93723250.0, 0.5175
93723250.0, 93733902.0, 0.619
93733902.0, 93742043.0, 0.619
93742043.0, 93744889.0, 0.6185
93744889.0, 93770514.0, 0.586
93770514.0, 93770600.0, 0.5835
93770600.0, 93786219.0, 0.5835
93786219.0, 93793442.0, 0.5835
93793442.0, 93807380.0, 0.583
93807380.0, 93819142.0, 0.58
93819142.0, 93819335.0, 0.578
93819335.0, 93824412.0, 0.5765
93824412.0, 93825586.0, 0.5765
93825586.0, 93843050.0, 0.5765
93843050.0, 93849673.0, 0.5765
93849673.0, 93855710.0, 0.5765
93855710.0, 93862052.0, 0.5875
93862052.0, 93866030.0, 0.5805
93866030.0, 93876998.0, 0.5805
93876998.0, 93883027.0, 0.5805
93883027.0, 93887250.0, 0.5805
93887250.0, 93887476.0, 0.5805
93887476.0, 93916457.0, 0.5815
93916457.0, 93918993.0, 0.6325
93918993.0, 93922286.0, 0.6305
93922286.0, 93930493.0, 0.6305
93930493.0, 93933908.0, 0.6305
93933908.0, 93937461.0, 0.6305
93937461.0, 93941551.0, 0.631
93941551.0, 93959796.0, 0.632
93959796.0, 93962547.0, 0.632
93962547.0, 93963072.0, 0.632
93963072.0, 93967366.0, 0.631
93967366.0, 93974072.0, 0.631
93974072.0, 93974110.0, 0.631
93974110.0, 93977785.0, 0.631
93977785.0, 93979473.0, 0.631
93979473.0, 93979879.0, 0.631
93979879.0, 93982934.0, 0.631
93982934.0, 93989924.0, 0.631
93989924.0, 94004142.0, 0.627
94004142.0, 94008275.0, 0.631
94008275.0, 94027758.0, 0.63
94027758.0, 94038883.0, 0.6305
94038883.0, 94039591.0, 0.63
94039591.0, 94040291.0, 0.6375
94040291.0, 94042126.0, 0.6375
94042126.0, 94042670.0, 0.6375
94042670.0, 94057444.0, 0.637
94057444.0, 94069215.0, 0.637
94069215.0, 94070172.0, 0.624
94070172.0, 94071365.0, 0.624
94071365.0, 94071891.0, 0.6235
